Source,Source City,Source Country,Target,Target City,Target Country,Weight
CNS,Cairns,Australia,OOL,Gold Coast,Australia,10569
MEL,Melbourne (AU),Australia,SYD,Sydney (AU),Australia,1084
OOL,Gold Coast,Australia,CNS,Cairns,Australia,8401
SYD,Sydney (AU),Australia,MEL,Melbourne (AU),Australia,1084
CNS,Cairns,Australia,SYD,Sydney (AU),Australia,1897
SYD,Sydney (AU),Australia,CNS,Cairns,Australia,1897
NTL,Newcastle (AU),Australia,SYD,Sydney (AU),Australia,2641
SYD,Sydney (AU),Australia,NTL,Newcastle (AU),Australia,2299
SYD,Sydney (AU),Australia,TRO,Taree,Australia,1691
TRO,Taree,Australia,SYD,Sydney (AU),Australia,1330
OOM,Cooma,Australia,SYD,Sydney (AU),Australia,2470
SYD,Sydney (AU),Australia,OOM,Cooma,Australia,2318
NTL,Newcastle (AU),Australia,OOM,Cooma,Australia,76
OOM,Cooma,Australia,NTL,Newcastle (AU),Australia,76
TRO,Taree,Australia,NTL,Newcastle (AU),Australia,361
MEL,Melbourne (AU),Australia,SYD,Sydney (AU),Australia,2760
CNJ,Cloncurry,Australia,ISA,Mount Isa,Australia,95
CNJ,Cloncurry,Australia,TSV,Townsville,Australia,952
ISA,Mount Isa,Australia,CNJ,Cloncurry,Australia,190
TSV,Townsville,Australia,CNJ,Cloncurry,Australia,476
BNE,Brisbane,Australia,TSV,Townsville,Australia,170
BVI,Birdsville,Australia,WNR,Windorah,Australia,171
CNS,Cairns,Australia,LZR,Lizard Island,Australia,1116
LZR,Lizard Island,Australia,CNS,Cairns,Australia,1116
CNS,Cairns,Australia,KWM,Kowanyama,Australia,190
HGD,Hughenden,Australia,RCM,Richmond (AU),Australia,247
KWM,Kowanyama,Australia,CNS,Cairns,Australia,247
RCM,Richmond (AU),Australia,HGD,Hughenden,Australia,247
ULP,Quilpie,Australia,WNR,Windorah,Australia,171
WNR,Windorah,Australia,ULP,Quilpie,Australia,171
WNR,Windorah,Australia,BVI,Birdsville,Australia,171
BUC,Burketown,Australia,DMD,Doomadgee Mission,Australia,171
DMD,Doomadgee Mission,Australia,BUC,Burketown,Australia,190
BUC,Burketown,Australia,ONG,Mornington Island,Australia,190
CNS,Cairns,Australia,TSV,Townsville,Australia,171
ONG,Mornington Island,Australia,BUC,Burketown,Australia,171
TSV,Townsville,Australia,CNS,Cairns,Australia,95
BNE,Brisbane,Australia,CTL,Charleville,Australia,171
CTL,Charleville,Australia,BNE,Brisbane,Australia,171
BMP,Brampton Island,Australia,MKY,Mackay,Australia,372
CNJ,Cloncurry,Australia,ISA,Mount Isa,Australia,272
ISA,Mount Isa,Australia,CNJ,Cloncurry,Australia,952
LRE,Longreach,Australia,WIN,Winton,Australia,190
MKY,Mackay,Australia,BMP,Brampton Island,Australia,372
OKY,Oakey,Australia,SGO,St George (AU),Australia,171
SGO,St George (AU),Australia,OKY,Oakey,Australia,171
TSV,Townsville,Australia,WIN,Winton,Australia,190
WIN,Winton,Australia,LRE,Longreach,Australia,190
WIN,Winton,Australia,TSV,Townsville,Australia,190
CMA,Cunnamulla,Australia,XTG,Thargomindah,Australia,171
CNS,Cairns,Australia,NTN,Normanton,Australia,342
DMD,Doomadgee Mission,Australia,ONG,Mornington Island,Australia,228
ISA,Mount Isa,Australia,JCK,Julia Creek,Australia,152
ISA,Mount Isa,Australia,TSV,Townsville,Australia,646
JCK,Julia Creek,Australia,ISA,Mount Isa,Australia,152
NTN,Normanton,Australia,CNS,Cairns,Australia,418
ONG,Mornington Island,Australia,DMD,Doomadgee Mission,Australia,171
TSV,Townsville,Australia,ISA,Mount Isa,Australia,1360
XTG,Thargomindah,Australia,CMA,Cunnamulla,Australia,171
CNJ,Cloncurry,Australia,TSV,Townsville,Australia,190
TSV,Townsville,Australia,CNJ,Cloncurry,Australia,95
NTN,Normanton,Australia,ONG,Mornington Island,Australia,342
ONG,Mornington Island,Australia,NTN,Normanton,Australia,418
CMA,Cunnamulla,Australia,SGO,St George (AU),Australia,171
HGD,Hughenden,Australia,TSV,Townsville,Australia,247
SGO,St George (AU),Australia,CMA,Cunnamulla,Australia,171
TSV,Townsville,Australia,HGD,Hughenden,Australia,247
BEU,Bedourie,Australia,BQL,Boulia,Australia,171
BNE,Brisbane,Australia,OKY,Oakey,Australia,171
BQL,Boulia,Australia,BEU,Bedourie,Australia,171
OKY,Oakey,Australia,BNE,Brisbane,Australia,171
CNS,Cairns,Australia,DKI,Dunk Island,Australia,1494
BQL,Boulia,Australia,ISA,Mount Isa,Australia,171
ISA,Mount Isa,Australia,BQL,Boulia,Australia,171
DKI,Dunk Island,Australia,CNS,Cairns,Australia,1494
DMD,Doomadgee Mission,Australia,ISA,Mount Isa,Australia,342
ISA,Mount Isa,Australia,DMD,Doomadgee Mission,Australia,418
JCK,Julia Creek,Australia,RCM,Richmond (AU),Australia,247
RCM,Richmond (AU),Australia,JCK,Julia Creek,Australia,247
BNE,Brisbane,Australia,CNJ,Cloncurry,Australia,136
CNJ,Cloncurry,Australia,BNE,Brisbane,Australia,340
BEU,Bedourie,Australia,BVI,Birdsville,Australia,171
BVI,Birdsville,Australia,BEU,Bedourie,Australia,171
CTL,Charleville,Australia,ULP,Quilpie,Australia,171
EDR,Edward River,Australia,KWM,Kowanyama,Australia,247
ISA,Mount Isa,Australia,TSV,Townsville,Australia,285
KWM,Kowanyama,Australia,EDR,Edward River,Australia,190
TSV,Townsville,Australia,ISA,Mount Isa,Australia,399
ULP,Quilpie,Australia,CTL,Charleville,Australia,171
CNJ,Cloncurry,Australia,JCK,Julia Creek,Australia,95
CNS,Cairns,Australia,EDR,Edward River,Australia,247
EDR,Edward River,Australia,CNS,Cairns,Australia,190
JCK,Julia Creek,Australia,CNJ,Cloncurry,Australia,95
HVB,Hervey Bay,Australia,MBH,Maryborough,Australia,2016
MBH,Maryborough,Australia,HVB,Hervey Bay,Australia,1944
BNE,Brisbane,Australia,MCY,Sunshine Coast,Australia,1311
MCY,Sunshine Coast,Australia,BNE,Brisbane,Australia,1311
BNE,Brisbane,Australia,THG,Thangool,Australia,950
THG,Thangool,Australia,BNE,Brisbane,Australia,950
BNE,Brisbane,Australia,HVB,Hervey Bay,Australia,612
BNE,Brisbane,Australia,MCY,Sunshine Coast,Australia,648
HVB,Hervey Bay,Australia,BNE,Brisbane,Australia,972
MCY,Sunshine Coast,Australia,BNE,Brisbane,Australia,216
BNE,Brisbane,Australia,HVB,Hervey Bay,Australia,76
HVB,Hervey Bay,Australia,BNE,Brisbane,Australia,76
BNE,Brisbane,Australia,MBH,Maryborough,Australia,1944
MBH,Maryborough,Australia,BNE,Brisbane,Australia,2016
HVB,Hervey Bay,Australia,MCY,Sunshine Coast,Australia,72
MCY,Sunshine Coast,Australia,HVB,Hervey Bay,Australia,504
TMW,Tamworth,Australia,ARM,Armidale,Australia,342
BNE,Brisbane,Australia,TMW,Tamworth,Australia,342
ARM,Armidale,Australia,BNE,Brisbane,Australia,342
BNE,Brisbane,Australia,CNS,Cairns,Australia,5652
CNS,Cairns,Australia,BNE,Brisbane,Australia,5652
ADL,Adelaide,Australia,MEL,Melbourne (AU),Australia,4824
MEL,Melbourne (AU),Australia,SYD,Sydney (AU),Australia,7600
CBR,Canberra,Australia,MEL,Melbourne (AU),Australia,8928
MEL,Melbourne (AU),Australia,CBR,Canberra,Australia,8928
BNE,Brisbane,Australia,SYD,Sydney (AU),Australia,62928
SYD,Sydney (AU),Australia,BNE,Brisbane,Australia,62784
BNE,Brisbane,Australia,TSV,Townsville,Australia,8928
ADL,Adelaide,Australia,OOL,Gold Coast,Australia,4464
TSV,Townsville,Australia,BNE,Brisbane,Australia,8928
OOL,Gold Coast,Australia,ADL,Adelaide,Australia,4464
ADL,Adelaide,Australia,SYD,Sydney (AU),Australia,17856
BNE,Brisbane,Australia,DRW,Darwin,Australia,4464
SYD,Sydney (AU),Australia,ADL,Adelaide,Australia,17856
DRW,Darwin,Australia,BNE,Brisbane,Australia,4464
MEL,Melbourne (AU),Australia,OOL,Gold Coast,Australia,15408
OOL,Gold Coast,Australia,MEL,Melbourne (AU),Australia,15408
PPP,Proserpine,Australia,SYD,Sydney (AU),Australia,576
SYD,Sydney (AU),Australia,PPP,Proserpine,Australia,576
BNE,Brisbane,Australia,CBR,Canberra,Australia,4464
CBR,Canberra,Australia,BNE,Brisbane,Australia,4464
DRW,Darwin,Australia,SYD,Sydney (AU),Australia,3168
SYD,Sydney (AU),Australia,DRW,Darwin,Australia,3024
BNE,Brisbane,Australia,PER,Perth,Australia,4464
CFS,Coffs Harbour,Australia,SYD,Sydney (AU),Australia,4464
MCY,Sunshine Coast,Australia,MEL,Melbourne (AU),Australia,2448
MEL,Melbourne (AU),Australia,MCY,Sunshine Coast,Australia,2448
PER,Perth,Australia,BNE,Brisbane,Australia,4464
PER,Perth,Australia,SYD,Sydney (AU),Australia,13392
SYD,Sydney (AU),Australia,CFS,Coffs Harbour,Australia,4464
SYD,Sydney (AU),Australia,PER,Perth,Australia,13392
ADL,Adelaide,Australia,PER,Perth,Australia,4464
HBA,Hobart,Australia,MEL,Melbourne (AU),Australia,13392
MEL,Melbourne (AU),Australia,HBA,Hobart,Australia,13392
PER,Perth,Australia,ADL,Adelaide,Australia,4464
CNS,Cairns,Australia,MEL,Melbourne (AU),Australia,4464
LST,Launceston,Australia,MEL,Melbourne (AU),Australia,8928
MEL,Melbourne (AU),Australia,CNS,Cairns,Australia,4464
MEL,Melbourne (AU),Australia,LST,Launceston,Australia,8928
MEL,Melbourne (AU),Australia,PER,Perth,Australia,13392
PER,Perth,Australia,MEL,Melbourne (AU),Australia,13392
OOL,Gold Coast,Australia,SYD,Sydney (AU),Australia,17712
SYD,Sydney (AU),Australia,OOL,Gold Coast,Australia,17712
ADL,Adelaide,Australia,BME,Broome,Australia,576
ADL,Adelaide,Australia,MEL,Melbourne (AU),Australia,25632
BME,Broome,Australia,ADL,Adelaide,Australia,576
BNE,Brisbane,Australia,MEL,Melbourne (AU),Australia,37872
CBR,Canberra,Australia,SYD,Sydney (AU),Australia,8352
MEL,Melbourne (AU),Australia,ADL,Adelaide,Australia,25632
MEL,Melbourne (AU),Australia,BNE,Brisbane,Australia,37872
SYD,Sydney (AU),Australia,CBR,Canberra,Australia,8352
ADL,Adelaide,Australia,BNE,Brisbane,Australia,8928
BNE,Brisbane,Australia,ADL,Adelaide,Australia,8928
BNE,Brisbane,Australia,CNS,Cairns,Australia,13392
CNS,Cairns,Australia,BNE,Brisbane,Australia,13392
CNS,Cairns,Australia,SYD,Sydney (AU),Australia,4464
SYD,Sydney (AU),Australia,CNS,Cairns,Australia,4464
ASP,Alice Springs,Australia,SYD,Sydney (AU),Australia,4464
SYD,Sydney (AU),Australia,ASP,Alice Springs,Australia,4464
BNE,Brisbane,Australia,ROK,Rockhampton,Australia,4464
MCY,Sunshine Coast,Australia,SYD,Sydney (AU),Australia,4464
MEL,Melbourne (AU),Australia,SYD,Sydney (AU),Australia,79344
ROK,Rockhampton,Australia,BNE,Brisbane,Australia,4464
SYD,Sydney (AU),Australia,MCY,Sunshine Coast,Australia,4464
SYD,Sydney (AU),Australia,MEL,Melbourne (AU),Australia,79488
BNE,Brisbane,Australia,MKY,Mackay,Australia,8928
MKY,Mackay,Australia,BNE,Brisbane,Australia,8928
CNB,Coonamble,Australia,DBO,Dubbo,Australia,216
DBO,Dubbo,Australia,CNB,Coonamble,Australia,216
CNB,Coonamble,Australia,WGE,Walgett,Australia,216
LHG,Lightning Ridge,Australia,WGE,Walgett,Australia,216
WGE,Walgett,Australia,CNB,Coonamble,Australia,216
WGE,Walgett,Australia,LHG,Lightning Ridge,Australia,216
DGE,Mudgee,Australia,SYD,Sydney (AU),Australia,400
SYD,Sydney (AU),Australia,DGE,Mudgee,Australia,400
BRK,Bourke,Australia,CAZ,Cobar,Australia,224
CAZ,Cobar,Australia,BRK,Bourke,Australia,216
CAZ,Cobar,Australia,DBO,Dubbo,Australia,408
DBO,Dubbo,Australia,CAZ,Cobar,Australia,400
DBO,Dubbo,Australia,SYD,Sydney (AU),Australia,1463
SYD,Sydney (AU),Australia,DBO,Dubbo,Australia,1463
CBR,Canberra,Australia,WGA,Wagga Wagga,Australia,184
WGA,Wagga Wagga,Australia,CBR,Canberra,Australia,184
CBR,Canberra,Australia,NTL,Newcastle (AU),Australia,400
NTL,Newcastle (AU),Australia,CBR,Canberra,Australia,400
ABX,Albury,Australia,CBR,Canberra,Australia,368
CBR,Canberra,Australia,ABX,Albury,Australia,368
GOV,Gove,Australia,RAM,Ramingining,Australia,40
RAM,Ramingining,Australia,GOV,Gove,Australia,72
NUB,Numbulwar,Australia,GOV,Gove,Australia,104
GOV,Gove,Australia,LEL,Lake Evella,Australia,144
LEL,Lake Evella,Australia,GOV,Gove,Australia,136
GTE,Groote Eylandt,Australia,NUB,Numbulwar,Australia,184
NUB,Numbulwar,Australia,GTE,Groote Eylandt,Australia,80
ELC,Elcho Island,Australia,MGT,Milingimbi Island,Australia,248
MGT,Milingimbi Island,Australia,ELC,Elcho Island,Australia,360
MGT,Milingimbi Island,Australia,RAM,Ramingining,Australia,104
RAM,Ramingining,Australia,MGT,Milingimbi Island,Australia,352
MNG,Maningrida,Australia,RAM,Ramingining,Australia,216
RAM,Ramingining,Australia,MNG,Maningrida,Australia,40
ELC,Elcho Island,Australia,MNG,Maningrida,Australia,144
MNG,Maningrida,Australia,ELC,Elcho Island,Australia,104
ELC,Elcho Island,Australia,GOV,Gove,Australia,184
ELC,Elcho Island,Australia,RAM,Ramingining,Australia,144
GOV,Gove,Australia,ELC,Elcho Island,Australia,208
GOV,Gove,Australia,GTE,Groote Eylandt,Australia,184
GTE,Groote Eylandt,Australia,GOV,Gove,Australia,80
RAM,Ramingining,Australia,ELC,Elcho Island,Australia,40
MGT,Milingimbi Island,Australia,MNG,Maningrida,Australia,392
MNG,Maningrida,Australia,MGT,Milingimbi Island,Australia,256
ELC,Elcho Island,Australia,LEL,Lake Evella,Australia,136
LEL,Lake Evella,Australia,ELC,Elcho Island,Australia,144
BME,Broome,Australia,PHE,Port Hedland,Australia,117
FIZ,Fitzroy Crossing,Australia,HCQ,Halls Creek,Australia,243
