Source,Source City,Source Country,Target,Target City,Target Country,Weight
SWA,Shantou,China,HKG,Hong Kong,Hong Kong (sar) China,1924
SYX,Sanya,China,CSX,Changsha,China,2550
SZX,Shenzhen,China,PEK,Beijing,China,4898
SZX,Shenzhen,China,SHE,Shenyang,China,7750
TAO,Qingdao,China,CSX,Changsha,China,4440
URC,Urumqi,China,CTU,Chengdu,China,1980
URC,Urumqi,China,INC,Yinchuan,China,700
URC,Urumqi,China,LHW,Lanzhou,China,1480
WNZ,Wenzhou,China,LHW,Lanzhou,China,1480
WUH,Wuhan,China,KWE,Guiyang,China,2220
WUH,Wuhan,China,XIY,Xi'an,China,1431
XIY,Xi'an,China,WUH,Wuhan,China,1431
XNN,Xining,China,SHA,Shanghai,China,2448
YIH,Yichang,China,CAN,Guangzhou,China,1924
SHA,Shanghai,China,WNZ,Wenzhou,China,5580
WNZ,Wenzhou,China,SHA,Shanghai,China,11160
PVG,Shanghai,China,YNT,Yantai,China,4154
SHA,Shanghai,China,TNA,Jinan,China,4154
SHA,Shanghai,China,WUH,Wuhan,China,4154
SHA,Shanghai,China,XMN,Xiamen,China,6200
CAN,Guangzhou,China,WNZ,Wenzhou,China,5580
TNA,Jinan,China,SHA,Shanghai,China,4154
XMN,Xiamen,China,SHA,Shanghai,China,6200
YNT,Yantai,China,PVG,Shanghai,China,4154
CAN,Guangzhou,China,PVG,Shanghai,China,6200
PEK,Beijing,China,WEH,Weihai,China,450
PVG,Shanghai,China,CAN,Guangzhou,China,12400
KWL,Guilin,China,SHA,Shanghai,China,6200
MFM,Macau,Macao (sar) China,PVG,Shanghai,China,16306
PVG,Shanghai,China,MFM,Macau,Macao (sar) China,16306
PVG,Shanghai,China,WEH,Weihai,China,700
PVG,Shanghai,China,YNT,Yantai,China,850
SHA,Shanghai,China,KWL,Guilin,China,6200
CAN,Guangzhou,China,PVG,Shanghai,China,24196
KWE,Guiyang,China,SHA,Shanghai,China,2278
NKG,Nanjing,China,TAO,Qingdao,China,450
PVG,Shanghai,China,SZX,Shenzhen,China,16306
PVG,Shanghai,China,TAO,Qingdao,China,5580
PVG,Shanghai,China,XFN,Xiangyang,China,400
WEH,Weihai,China,PEK,Beijing,China,450
WEH,Weihai,China,PVG,Shanghai,China,700
WNZ,Wenzhou,China,CAN,Guangzhou,China,5580
YNT,Yantai,China,PVG,Shanghai,China,850
CKG,Chongqing,China,SHA,Shanghai,China,5580
HGH,Hangzhou,China,PEK,Beijing,China,7890
NKG,Nanjing,China,PEK,Beijing,China,12200
PEK,Beijing,China,HGH,Hangzhou,China,7890
PEK,Beijing,China,NKG,Nanjing,China,6000
PVG,Shanghai,China,CAN,Guangzhou,China,32612
SHA,Shanghai,China,CKG,Chongqing,China,5580
SHA,Shanghai,China,KWE,Guiyang,China,2278
SZX,Shenzhen,China,PVG,Shanghai,China,16306
TAO,Qingdao,China,NKG,Nanjing,China,450
TAO,Qingdao,China,PVG,Shanghai,China,7200
XFN,Xiangyang,China,PVG,Shanghai,China,400
HRB,Harbin,China,PVG,Shanghai,China,4154
JNZ,Jinzhou,China,PVG,Shanghai,China,650
PVG,Shanghai,China,HRB,Harbin,China,4154
PVG,Shanghai,China,JNZ,Jinzhou,China,650
PVG,Shanghai,China,SZX,Shenzhen,China,5580
SHA,Shanghai,China,XMN,Xiamen,China,4154
SZX,Shenzhen,China,PVG,Shanghai,China,5580
XMN,Xiamen,China,SHA,Shanghai,China,4154
CSX,Changsha,China,SHA,Shanghai,China,4154
JHG,Jinghong,China,KMG,Kunming,China,4154
KMG,Kunming,China,JHG,Jinghong,China,4154
KWL,Guilin,China,NKG,Nanjing,China,450
NKG,Nanjing,China,KWL,Guilin,China,450
SHA,Shanghai,China,CAN,Guangzhou,China,5456
PEK,Beijing,China,SHA,Shanghai,China,16306
PVG,Shanghai,China,SHE,Shenyang,China,8308
SHA,Shanghai,China,CSX,Changsha,China,4154
SHA,Shanghai,China,PEK,Beijing,China,16306
SHE,Shenyang,China,PVG,Shanghai,China,8308
CAN,Guangzhou,China,HGH,Hangzhou,China,6200
CTU,Chengdu,China,SHA,Shanghai,China,6200
HGH,Hangzhou,China,CAN,Guangzhou,China,6200
CKG,Chongqing,China,SHA,Shanghai,China,4154
CTU,Chengdu,China,SHA,Shanghai,China,5580
HAK,Haikou,China,PVG,Shanghai,China,8308
KMG,Kunming,China,SHA,Shanghai,China,8308
KWL,Guilin,China,SHA,Shanghai,China,5580
PEK,Beijing,China,PVG,Shanghai,China,8153
PVG,Shanghai,China,HAK,Haikou,China,8308
PVG,Shanghai,China,TAO,Qingdao,China,700
PVG,Shanghai,China,SYX,Sanya,China,8153
SHA,Shanghai,China,CTU,Chengdu,China,6200
SHA,Shanghai,China,URC,Urumqi,China,2520
SHA,Shanghai,China,WUS,Wuyishan,China,1550
SYX,Sanya,China,PVG,Shanghai,China,8153
URC,Urumqi,China,SHA,Shanghai,China,2520
SHA,Shanghai,China,CKG,Chongqing,China,4154
SHA,Shanghai,China,CTU,Chengdu,China,5580
SHA,Shanghai,China,KMG,Kunming,China,8308
SHA,Shanghai,China,KWL,Guilin,China,5580
TAO,Qingdao,China,PVG,Shanghai,China,700
CGQ,Changchun,China,PVG,Shanghai,China,200
WUS,Wuyishan,China,SHA,Shanghai,China,1550
KHN,Nanchang,China,SHA,Shanghai,China,4154
PVG,Shanghai,China,CGQ,Changchun,China,200
SHA,Shanghai,China,KHN,Nanchang,China,4154
CKG,Chongqing,China,SHA,Shanghai,China,4650
MFM,Macau,Macao (sar) China,PVG,Shanghai,China,5580
PVG,Shanghai,China,MFM,Macau,Macao (sar) China,5580
SHA,Shanghai,China,CKG,Chongqing,China,4650
SHA,Shanghai,China,WUH,Wuhan,China,6200
WUH,Wuhan,China,SHA,Shanghai,China,6200
CGO,Zhengzhou,China,SHA,Shanghai,China,650
SHA,Shanghai,China,CGO,Zhengzhou,China,650
SHA,Shanghai,China,TYN,Taiyuan,China,4154
SHA,Shanghai,China,YIH,Yichang,China,2278
TYN,Taiyuan,China,SHA,Shanghai,China,4154
YIH,Yichang,China,SHA,Shanghai,China,2278
CGQ,Changchun,China,PVG,Shanghai,China,2340
PVG,Shanghai,China,CGQ,Changchun,China,2340
PVG,Shanghai,China,SZX,Shenzhen,China,6200
SZX,Shenzhen,China,PVG,Shanghai,China,6200
XMN,Xiamen,China,SHA,Shanghai,China,5580
CAN,Guangzhou,China,NKG,Nanjing,China,11160
CAN,Guangzhou,China,SHA,Shanghai,China,8153
DLC,Dalian,China,PVG,Shanghai,China,5580
HRB,Harbin,China,PVG,Shanghai,China,6200
NKG,Nanjing,China,CAN,Guangzhou,China,11160
PVG,Shanghai,China,DLC,Dalian,China,5580
PVG,Shanghai,China,HRB,Harbin,China,6200
SHA,Shanghai,China,TSN,Tianjin,China,4154
SHA,Shanghai,China,WNZ,Wenzhou,China,4154
SHA,Shanghai,China,XUZ,Xuzhou,China,1550
TSN,Tianjin,China,SHA,Shanghai,China,3618
WNZ,Wenzhou,China,SHA,Shanghai,China,4154
XUZ,Xuzhou,China,SHA,Shanghai,China,1550
HFE,Hefei,China,SHA,Shanghai,China,1550
KWL,Guilin,China,SHA,Shanghai,China,4154
SHA,Shanghai,China,HFE,Hefei,China,1550
SHA,Shanghai,China,XIY,Xi'an,China,12400
XIY,Xi'an,China,SHA,Shanghai,China,12400
CAN,Guangzhou,China,PVG,Shanghai,China,5580
FOC,Fuzhou,China,SHA,Shanghai,China,12400
PVG,Shanghai,China,CAN,Guangzhou,China,5580
SHA,Shanghai,China,FOC,Fuzhou,China,12400
BAV,Baotou,China,SHA,Shanghai,China,900
KMG,Kunming,China,LJG,Lijiang,China,4154
LJG,Lijiang,China,KMG,Kunming,China,4154
PEK,Beijing,China,SHA,Shanghai,China,24400
SHA,Shanghai,China,BAV,Baotou,China,900
SHA,Shanghai,China,PEK,Beijing,China,24800
HET,Hohhot,China,SHA,Shanghai,China,650
KHN,Nanchang,China,SHA,Shanghai,China,1550
SHA,Shanghai,China,HET,Hohhot,China,650
SHA,Shanghai,China,KHN,Nanchang,China,1550
SHA,Shanghai,China,SWA,Shantou,China,650
SWA,Shantou,China,SHA,Shanghai,China,650
CAN,Guangzhou,China,TSN,Tianjin,China,3782
DLC,Dalian,China,JIL,Jilin,China,976
JIL,Jilin,China,DLC,Dalian,China,976
NGB,Ningbo,China,SHA,Shanghai,China,6510
SHA,Shanghai,China,NGB,Ningbo,China,6510
TSN,Tianjin,China,CAN,Guangzhou,China,3782
CKG,Chongqing,China,HAK,Haikou,China,4880
HAK,Haikou,China,CKG,Chongqing,China,4880
HAK,Haikou,China,PEK,Beijing,China,11346
KWE,Guiyang,China,XIY,Xi'an,China,448
PEK,Beijing,China,HAK,Haikou,China,11346
XIY,Xi'an,China,KWE,Guiyang,China,448
CGO,Zhengzhou,China,INC,Yinchuan,China,416
CKG,Chongqing,China,TEN,Tongren,China,448
CTU,Chengdu,China,XNN,Xining,China,992
HET,Hohhot,China,PEK,Beijing,China,3782
INC,Yinchuan,China,CGO,Zhengzhou,China,416
CGO,Zhengzhou,China,HGH,Hangzhou,China,416
CKG,Chongqing,China,SZX,Shenzhen,China,3782
KWL,Guilin,China,XIY,Xi'an,China,3782
NKG,Nanjing,China,PEK,Beijing,China,3782
PEK,Beijing,China,HET,Hohhot,China,3782
PEK,Beijing,China,NKG,Nanjing,China,3782
TEN,Tongren,China,CKG,Chongqing,China,448
HGH,Hangzhou,China,CGO,Zhengzhou,China,416
KWE,Guiyang,China,NNG,Nanning,China,448
UYN,Yulin,China,XIY,Xi'an,China,992
XIY,Xi'an,China,KWL,Guilin,China,3782
XIY,Xi'an,China,UYN,Yulin,China,992
XNN,Xining,China,CTU,Chengdu,China,992
CKG,Chongqing,China,PEK,Beijing,China,7564
HAK,Haikou,China,SZX,Shenzhen,China,29158
HAK,Haikou,China,WUH,Wuhan,China,3782
INC,Yinchuan,China,PEK,Beijing,China,2196
NNG,Nanning,China,KWE,Guiyang,China,448
PEK,Beijing,China,TYN,Taiyuan,China,3782
SZX,Shenzhen,China,CKG,Chongqing,China,3782
CAN,Guangzhou,China,NGB,Ningbo,China,7564
CAN,Guangzhou,China,PEK,Beijing,China,6510
CKG,Chongqing,China,XIY,Xi'an,China,3782
CSX,Changsha,China,TNA,Jinan,China,2074
HAK,Haikou,China,KWL,Guilin,China,1586
KWL,Guilin,China,HAK,Haikou,China,1586
PEK,Beijing,China,CKG,Chongqing,China,7564
PEK,Beijing,China,INC,Yinchuan,China,2196
SHA,Shanghai,China,TSN,Tianjin,China,3782
SZX,Shenzhen,China,HAK,Haikou,China,29158
TSN,Tianjin,China,SHA,Shanghai,China,3782
WUH,Wuhan,China,HAK,Haikou,China,3782
CAN,Guangzhou,China,HAK,Haikou,China,15128
CSX,Changsha,China,HAK,Haikou,China,3172
CSX,Changsha,China,PEK,Beijing,China,3782
TYN,Taiyuan,China,PEK,Beijing,China,3782
URC,Urumqi,China,XIY,Xi'an,China,3782
HAK,Haikou,China,CAN,Guangzhou,China,14152
HAK,Haikou,China,CSX,Changsha,China,3172
NGB,Ningbo,China,CAN,Guangzhou,China,7564
PEK,Beijing,China,CAN,Guangzhou,China,6510
SHA,Shanghai,China,TYN,Taiyuan,China,6510
KWL,Guilin,China,TYN,Taiyuan,China,1586
PEK,Beijing,China,CSX,Changsha,China,3782
XIY,Xi'an,China,URC,Urumqi,China,3782
NGB,Ningbo,China,SZX,Shenzhen,China,3782
SZX,Shenzhen,China,NGB,Ningbo,China,3782
PEK,Beijing,China,SYX,Sanya,China,3782
PEK,Beijing,China,YIH,Yichang,China,3782
SYX,Sanya,China,PEK,Beijing,China,3782
SZX,Shenzhen,China,TNA,Jinan,China,3782
TNA,Jinan,China,SZX,Shenzhen,China,3782
TYN,Taiyuan,China,KWL,Guilin,China,1586
TNA,Jinan,China,CSX,Changsha,China,2074
TYN,Taiyuan,China,SHA,Shanghai,China,6510
XIY,Xi'an,China,CKG,Chongqing,China,3782
YIH,Yichang,China,PEK,Beijing,China,3782
BAV,Baotou,China,PEK,Beijing,China,3782
CSX,Changsha,China,TYN,Taiyuan,China,1098
HAK,Haikou,China,WNZ,Wenzhou,China,2684
HAK,Haikou,China,ZHA,Zhanjiang,China,1728
HAK,Haikou,China,KWL,Guilin,China,448
HLD,Hailar,China,PEK,Beijing,China,1586
JMU,Jiamusi,China,PEK,Beijing,China,2074
KWL,Guilin,China,HAK,Haikou,China,448
PEK,Beijing,China,BAV,Baotou,China,3782
PEK,Beijing,China,HLD,Hailar,China,1586
SHA,Shanghai,China,XIY,Xi'an,China,6510
XIY,Xi'an,China,SHA,Shanghai,China,6510
TYN,Taiyuan,China,CSX,Changsha,China,1098
WNZ,Wenzhou,China,HAK,Haikou,China,2684
MDG,Mudanjiang,China,PEK,Beijing,China,3782
PEK,Beijing,China,JMU,Jiamusi,China,2196
PEK,Beijing,China,MDG,Mudanjiang,China,3782
ZHA,Zhanjiang,China,HAK,Haikou,China,1728
CKG,Chongqing,China,XIY,Xi'an,China,1120
CTU,Chengdu,China,XIY,Xi'an,China,3782
SZX,Shenzhen,China,WUH,Wuhan,China,3782
WUH,Wuhan,China,SZX,Shenzhen,China,3782
XIY,Xi'an,China,CKG,Chongqing,China,1120
XIY,Xi'an,China,CTU,Chengdu,China,3782
HAK,Haikou,China,PVG,Shanghai,China,11346
HAK,Haikou,China,XIY,Xi'an,China,3782
HAK,Haikou,China,ZUH,Zhuhai,China,864
HET,Hohhot,China,SZX,Shenzhen,China,1098
HGH,Hangzhou,China,PEK,Beijing,China,7564
PEK,Beijing,China,HGH,Hangzhou,China,7564
PEK,Beijing,China,SHA,Shanghai,China,6510
PVG,Shanghai,China,HAK,Haikou,China,11346
SHA,Shanghai,China,PEK,Beijing,China,6510
SZX,Shenzhen,China,HET,Hohhot,China,1098
XIY,Xi'an,China,HAK,Haikou,China,3782
ZUH,Zhuhai,China,HAK,Haikou,China,864
BHY,Beihai,China,HAK,Haikou,China,544
DLC,Dalian,China,SZX,Shenzhen,China,1586
HAK,Haikou,China,BHY,Beihai,China,544
HAK,Haikou,China,KHN,Nanchang,China,3782
HGH,Hangzhou,China,XIY,Xi'an,China,1708
KHN,Nanchang,China,HAK,Haikou,China,3782
PEK,Beijing,China,SHA,Shanghai,China,7564
SHA,Shanghai,China,PEK,Beijing,China,7564
SZX,Shenzhen,China,DLC,Dalian,China,1586
SZX,Shenzhen,China,XIY,Xi'an,China,3782
XIY,Xi'an,China,HGH,Hangzhou,China,1708
XIY,Xi'an,China,SZX,Shenzhen,China,3782
CAN,Guangzhou,China,SYX,Sanya,China,7564
CSX,Changsha,China,HAK,Haikou,China,5580
CTU,Chengdu,China,PEK,Beijing,China,6510
HAK,Haikou,China,CSX,Changsha,China,5580
PEK,Beijing,China,CTU,Chengdu,China,6510
PEK,Beijing,China,SZX,Shenzhen,China,3782
SYX,Sanya,China,CAN,Guangzhou,China,7564
SZX,Shenzhen,China,PEK,Beijing,China,3782
CAN,Guangzhou,China,TYN,Taiyuan,China,6510
CGO,Zhengzhou,China,SZX,Shenzhen,China,3782
CKG,Chongqing,China,TYN,Taiyuan,China,1098
CTU,Chengdu,China,SZX,Shenzhen,China,3782
DYG,Dayong,China,XIY,Xi'an,China,1586
ENH,Enshi,China,WUH,Wuhan,China,992
HAK,Haikou,China,NNG,Nanning,China,672
HZG,Hanzhong,China,XIY,Xi'an,China,992
NNG,Nanning,China,HAK,Haikou,China,672
PEK,Beijing,China,URC,Urumqi,China,6510
SZX,Shenzhen,China,CGO,Zhengzhou,China,3782
SZX,Shenzhen,China,CTU,Chengdu,China,3782
TYN,Taiyuan,China,CAN,Guangzhou,China,6510
TYN,Taiyuan,China,CKG,Chongqing,China,1098
URC,Urumqi,China,PEK,Beijing,China,6510
WUH,Wuhan,China,ENH,Enshi,China,992
WUH,Wuhan,China,XIY,Xi'an,China,992
XIY,Xi'an,China,DYG,Dayong,China,1586
XIY,Xi'an,China,HZG,Hanzhong,China,992
XIY,Xi'an,China,WUH,Wuhan,China,992
CTU,Chengdu,China,INC,Yinchuan,China,544
DLC,Dalian,China,PEK,Beijing,China,3782
HAK,Haikou,China,XMN,Xiamen,China,3782
HRB,Harbin,China,PEK,Beijing,China,6510
INC,Yinchuan,China,CTU,Chengdu,China,544
KHN,Nanchang,China,XIY,Xi'an,China,416
KWE,Guiyang,China,PEK,Beijing,China,3782
KWL,Guilin,China,PEK,Beijing,China,3782
NGB,Ningbo,China,PEK,Beijing,China,7564
PEK,Beijing,China,DLC,Dalian,China,3782
PEK,Beijing,China,HRB,Harbin,China,6510
PEK,Beijing,China,KWE,Guiyang,China,3782
PEK,Beijing,China,KWL,Guilin,China,3782
PEK,Beijing,China,NGB,Ningbo,China,7564
PEK,Beijing,China,XIY,Xi'an,China,7564
TAO,Qingdao,China,WNZ,Wenzhou,China,2684
WNZ,Wenzhou,China,TAO,Qingdao,China,2684
XIY,Xi'an,China,KHN,Nanchang,China,416
XIY,Xi'an,China,PEK,Beijing,China,7564
XMN,Xiamen,China,HAK,Haikou,China,3782
CAN,Guangzhou,China,XIY,Xi'an,China,6510
CKG,Chongqing,China,NNG,Nanning,China,672
HRB,Harbin,China,XIY,Xi'an,China,2196
NNG,Nanning,China,CKG,Chongqing,China,672
SZX,Shenzhen,China,TSN,Tianjin,China,3782
TSN,Tianjin,China,SZX,Shenzhen,China,3782
XIY,Xi'an,China,CAN,Guangzhou,China,6510
XIY,Xi'an,China,HRB,Harbin,China,2196
XIY,Xi'an,China,XNN,Xining,China,1440
XNN,Xining,China,XIY,Xi'an,China,1440
CTU,Chengdu,China,PEK,Beijing,China,3782
INC,Yinchuan,China,XIY,Xi'an,China,1984
KMG,Kunming,China,PEK,Beijing,China,7564
NKG,Nanjing,China,XIY,Xi'an,China,992
PEK,Beijing,China,CTU,Chengdu,China,3782
PEK,Beijing,China,KMG,Kunming,China,7564
XIY,Xi'an,China,INC,Yinchuan,China,1408
XIY,Xi'an,China,NKG,Nanjing,China,992
CAN,Guangzhou,China,PEK,Beijing,China,3782
HAK,Haikou,China,KMG,Kunming,China,3782
HAK,Haikou,China,KWE,Guiyang,China,3782
KHN,Nanchang,China,PEK,Beijing,China,3782
KHN,Nanchang,China,SHA,Shanghai,China,3782
KMG,Kunming,China,HAK,Haikou,China,3782
KWE,Guiyang,China,HAK,Haikou,China,3782
NNG,Nanning,China,PEK,Beijing,China,3782
PEK,Beijing,China,CAN,Guangzhou,China,3782
PEK,Beijing,China,KHN,Nanchang,China,3782
PEK,Beijing,China,NNG,Nanning,China,3782
SHA,Shanghai,China,KHN,Nanchang,China,3782
SHE,Shenyang,China,XMN,Xiamen,China,3782
SZX,Shenzhen,China,TYN,Taiyuan,China,3782
TYN,Taiyuan,China,SZX,Shenzhen,China,3782
XMN,Xiamen,China,SHE,Shenyang,China,3782
CTU,Chengdu,China,HKG,Hong Kong,Hong Kong (sar) China,2212
FOC,Fuzhou,China,HKG,Hong Kong,Hong Kong (sar) China,2686
HKG,Hong Kong,Hong Kong (sar) China,CTU,Chengdu,China,2212
HKG,Hong Kong,Hong Kong (sar) China,FOC,Fuzhou,China,2528
HKG,Hong Kong,Hong Kong (sar) China,PEK,Beijing,China,17980
PEK,Beijing,China,HKG,Hong Kong,Hong Kong (sar) China,17980
HKG,Hong Kong,Hong Kong (sar) China,PVG,Shanghai,China,59450
HKG,Hong Kong,Hong Kong (sar) China,KMG,Kunming,China,2844
KMG,Kunming,China,HKG,Hong Kong,Hong Kong (sar) China,2844
PVG,Shanghai,China,HKG,Hong Kong,Hong Kong (sar) China,59450
HKG,Hong Kong,Hong Kong (sar) China,TAO,Qingdao,China,2212
TAO,Qingdao,China,HKG,Hong Kong,Hong Kong (sar) China,2212
HKG,Hong Kong,Hong Kong (sar) China,SYX,Sanya,China,2212
SYX,Sanya,China,HKG,Hong Kong,Hong Kong (sar) China,2212
HKG,Hong Kong,Hong Kong (sar) China,XMN,Xiamen,China,4898
XMN,Xiamen,China,HKG,Hong Kong,Hong Kong (sar) China,4898
HGH,Hangzhou,China,HKG,Hong Kong,Hong Kong (sar) China,4424
HKG,Hong Kong,Hong Kong (sar) China,HGH,Hangzhou,China,4424
HKG,Hong Kong,Hong Kong (sar) China,NGB,Ningbo,China,1422
HKG,Hong Kong,Hong Kong (sar) China,NKG,Nanjing,China,4472
NGB,Ningbo,China,HKG,Hong Kong,Hong Kong (sar) China,1422
NKG,Nanjing,China,HKG,Hong Kong,Hong Kong (sar) China,4472
HKG,Hong Kong,Hong Kong (sar) China,PEK,Beijing,China,10664
PEK,Beijing,China,HKG,Hong Kong,Hong Kong (sar) China,10664
HKG,Hong Kong,Hong Kong (sar) China,KWL,Guilin,China,2370
KWL,Guilin,China,HKG,Hong Kong,Hong Kong (sar) China,2370
PEK,Beijing,China,PVG,Shanghai,China,9720
CAN,Guangzhou,China,JJN,Jinjiang,China,4278
FOC,Fuzhou,China,KHN,Nanchang,China,1794
JJN,Jinjiang,China,CAN,Guangzhou,China,4278
CGO,Zhengzhou,China,FOC,Fuzhou,China,1242
CTU,Chengdu,China,DYG,Dayong,China,1380
FOC,Fuzhou,China,MFM,Macau,Macao (sar) China,4278
MFM,Macau,Macao (sar) China,FOC,Fuzhou,China,4278
DYG,Dayong,China,CTU,Chengdu,China,1380
FOC,Fuzhou,China,CGO,Zhengzhou,China,1242
HGH,Hangzhou,China,TAO,Qingdao,China,4278
PEK,Beijing,China,WUS,Wuyishan,China,3036
TAO,Qingdao,China,HGH,Hangzhou,China,4278
WUH,Wuhan,China,XMN,Xiamen,China,4278
WUS,Wuyishan,China,PEK,Beijing,China,3036
XMN,Xiamen,China,WUH,Wuhan,China,4278
CGQ,Changchun,China,FOC,Fuzhou,China,2484
CKG,Chongqing,China,CSX,Changsha,China,3036
CSX,Changsha,China,CKG,Chongqing,China,3036
CSX,Changsha,China,FOC,Fuzhou,China,4830
FOC,Fuzhou,China,CGQ,Changchun,China,2484
FOC,Fuzhou,China,CSX,Changsha,China,4830
FOC,Fuzhou,China,HAK,Haikou,China,1104
FOC,Fuzhou,China,PEK,Beijing,China,12648
HAK,Haikou,China,FOC,Fuzhou,China,1104
KWL,Guilin,China,XMN,Xiamen,China,2652
NNG,Nanning,China,SZX,Shenzhen,China,4278
PEK,Beijing,China,FOC,Fuzhou,China,12648
SZX,Shenzhen,China,NNG,Nanning,China,4278
XMN,Xiamen,China,KWL,Guilin,China,2652
CTU,Chengdu,China,HGH,Hangzhou,China,2484
DLC,Dalian,China,HGH,Hangzhou,China,3036
FOC,Fuzhou,China,KWL,Guilin,China,1794
FOC,Fuzhou,China,XIY,Xi'an,China,2484
HAK,Haikou,China,ZUH,Zhuhai,China,1794
HGH,Hangzhou,China,CTU,Chengdu,China,2484
HGH,Hangzhou,China,DLC,Dalian,China,3036
CAN,Guangzhou,China,XMN,Xiamen,China,12648
FOC,Fuzhou,China,SHA,Shanghai,China,13938
HGH,Hangzhou,China,TSN,Tianjin,China,1794
HSN,Zhoushan,China,JJN,Jinjiang,China,9798
JJN,Jinjiang,China,HSN,Zhoushan,China,9798
JJN,Jinjiang,China,SHA,Shanghai,China,4278
NKG,Nanjing,China,SJW,Shijiazhuang,China,1794
SHA,Shanghai,China,FOC,Fuzhou,China,13938
SHA,Shanghai,China,JJN,Jinjiang,China,4278
CGO,Zhengzhou,China,XMN,Xiamen,China,2484
HGH,Hangzhou,China,MFM,Macau,Macao (sar) China,1794
JJN,Jinjiang,China,PEK,Beijing,China,4278
KMG,Kunming,China,XMN,Xiamen,China,4278
KWL,Guilin,China,FOC,Fuzhou,China,1794
MFM,Macau,Macao (sar) China,HGH,Hangzhou,China,1794
PEK,Beijing,China,JJN,Jinjiang,China,4278
PEK,Beijing,China,XMN,Xiamen,China,12648
FOC,Fuzhou,China,SZX,Shenzhen,China,10488
FOC,Fuzhou,China,TNA,Jinan,China,2622
FOC,Fuzhou,China,WUH,Wuhan,China,3726
FOC,Fuzhou,China,WUS,Wuyishan,China,4278
FOC,Fuzhou,China,XMN,Xiamen,China,16146
HGH,Hangzhou,China,SHE,Shenyang,China,4278
KHN,Nanchang,China,XIY,Xi'an,China,1794
CAN,Guangzhou,China,XMN,Xiamen,China,8556
DLC,Dalian,China,HRB,Harbin,China,1794
HRB,Harbin,China,DLC,Dalian,China,1794
SJW,Shijiazhuang,China,NKG,Nanjing,China,1794
TSN,Tianjin,China,HGH,Hangzhou,China,1794
XMN,Xiamen,China,CAN,Guangzhou,China,12648
CGO,Zhengzhou,China,URC,Urumqi,China,1242
DYG,Dayong,China,XMN,Xiamen,China,1380
SHA,Shanghai,China,XMN,Xiamen,China,12834
SZX,Shenzhen,China,XMN,Xiamen,China,11454
TXN,Tunxi,China,XMN,Xiamen,China,1104
WUS,Wuyishan,China,XMN,Xiamen,China,8418
XMN,Xiamen,China,CAN,Guangzhou,China,8556
XIY,Xi'an,China,FOC,Fuzhou,China,2484
XMN,Xiamen,China,KMG,Kunming,China,4278
XMN,Xiamen,China,PEK,Beijing,China,12648
ZUH,Zhuhai,China,HAK,Haikou,China,1794
SHE,Shenyang,China,HGH,Hangzhou,China,4278
SZX,Shenzhen,China,FOC,Fuzhou,China,10488
TNA,Jinan,China,FOC,Fuzhou,China,2622
WUH,Wuhan,China,FOC,Fuzhou,China,3726
WUS,Wuyishan,China,FOC,Fuzhou,China,4278
XIY,Xi'an,China,KHN,Nanchang,China,1794
XMN,Xiamen,China,CGO,Zhengzhou,China,2484
XMN,Xiamen,China,FOC,Fuzhou,China,16146
HGH,Hangzhou,China,WUH,Wuhan,China,4278
NGB,Ningbo,China,XMN,Xiamen,China,2346
XMN,Xiamen,China,SHA,Shanghai,China,12834
XMN,Xiamen,China,SZX,Shenzhen,China,10350
XMN,Xiamen,China,TXN,Tunxi,China,1104
XMN,Xiamen,China,WUS,Wuyishan,China,8418
TNA,Jinan,China,XMN,Xiamen,China,1104
URC,Urumqi,China,CGO,Zhengzhou,China,1242
WUH,Wuhan,China,HGH,Hangzhou,China,4278
XMN,Xiamen,China,DYG,Dayong,China,1380
XMN,Xiamen,China,NGB,Ningbo,China,2346
XMN,Xiamen,China,TNA,Jinan,China,1104
CAN,Guangzhou,China,FOC,Fuzhou,China,8556
CSX,Changsha,China,NGB,Ningbo,China,2346
FOC,Fuzhou,China,CAN,Guangzhou,China,8556
FOC,Fuzhou,China,SHA,Shanghai,China,6324
NGB,Ningbo,China,CSX,Changsha,China,2346
CGO,Zhengzhou,China,HGH,Hangzhou,China,2484
CSX,Changsha,China,CTU,Chengdu,China,3672
CTU,Chengdu,China,CSX,Changsha,China,3672
HGH,Hangzhou,China,CGO,Zhengzhou,China,2484
HGH,Hangzhou,China,XMN,Xiamen,China,13524
NKG,Nanjing,China,XMN,Xiamen,China,7314
SHA,Shanghai,China,FOC,Fuzhou,China,6324
SHA,Shanghai,China,XMN,Xiamen,China,6324
WNZ,Wenzhou,China,WUS,Wuyishan,China,3036
WUS,Wuyishan,China,WNZ,Wenzhou,China,3036
XMN,Xiamen,China,NKG,Nanjing,China,7314
XMN,Xiamen,China,SHA,Shanghai,China,6324
SHA,Shanghai,China,WUS,Wuyishan,China,1242
SHE,Shenyang,China,TNA,Jinan,China,2484
TNA,Jinan,China,SHE,Shenyang,China,2484
WUS,Wuyishan,China,SHA,Shanghai,China,1242
XMN,Xiamen,China,HGH,Hangzhou,China,12834
CKG,Chongqing,China,KWL,Guilin,China,2652
KWL,Guilin,China,CKG,Chongqing,China,2652
XMN,Xiamen,China,ZUH,Zhuhai,China,1794
ZUH,Zhuhai,China,XMN,Xiamen,China,1794
HSN,Zhoushan,China,PEK,Beijing,China,2484
PEK,Beijing,China,HSN,Zhoushan,China,2484
