Source,Source City,Source Country,Target,Target City,Target Country,Weight
CHU,Chuathbaluk,USA,CKD,Crooked Creek,USA,216
BET,Bethel,USA,VAK,Chevak,USA,104
TNK,Tununak,USA,WWT,Newtok,USA,112
BET,Bethel,USA,NME,Nightmute,USA,112
SLQ,Sleetmute,USA,ANI,Aniak,USA,104
ANI,Aniak,USA,HCR,Holy Cross,USA,216
OOK,Toksook Bay,USA,TNK,Tununak,USA,112
CKD,Crooked Creek,USA,RDV,Red Devil,USA,216
KKH,Kongiganak,USA,KWK,Kwigillingok,USA,104
VAK,Chevak,USA,HPB,Hooper Bay,USA,104
WWT,Newtok,USA,BET,Bethel,USA,112
NME,Nightmute,USA,OOK,Toksook Bay,USA,112
ATT,Atmautluak,USA,NUP,Nunapitchuk,USA,112
BET,Bethel,USA,MLL,Marshall,USA,112
BET,Bethel,USA,WTL,Tuntutuliak,USA,104
MLL,Marshall,USA,BET,Bethel,USA,112
SLQ,Sleetmute,USA,SRV,Stony River,USA,112
SRV,Stony River,USA,ANI,Aniak,USA,112
KWK,Kwigillingok,USA,KPN,Kipnuk,USA,104
WTL,Tuntutuliak,USA,KKH,Kongiganak,USA,104
ANV,Anvik,USA,KGX,Grayling,USA,216
BET,Bethel,USA,KWN,Quinhagak,USA,112
CYF,Chefornak,USA,BET,Bethel,USA,104
HCR,Holy Cross,USA,ANV,Anvik,USA,216
HPB,Hooper Bay,USA,SCM,Scammon Bay,USA,104
NUP,Nunapitchuk,USA,KUK,Kasigluk,USA,112
SCM,Scammon Bay,USA,BET,Bethel,USA,104
SMK,St Michael,USA,UNK,Unalakleet,USA,112
SMK,St Michael,USA,WBB,Stebbins,USA,112
UNK,Unalakleet,USA,SMK,St Michael,USA,112
WBB,Stebbins,USA,SMK,St Michael,USA,112
CLE,Cleveland,USA,ROC,Rochester (US) NY,USA,170
ROC,Rochester (US) NY,USA,CLE,Cleveland,USA,170
KKA,Koyuk,USA,SKK,Shaktoolik,USA,270
SKK,Shaktoolik,USA,KKA,Koyuk,USA,234
ABL,Ambler,USA,SHG,Shungnak,USA,270
KVL,Kivalina,USA,PHO,Point Hope,USA,234
OME,Nome,USA,SVA,Savoonga,USA,660
DRG,Deering,USA,OTZ,Kotzebue,USA,234
GAM,Gambell,USA,OME,Nome,USA,330
BKC,Buckland,USA,OTZ,Kotzebue,USA,270
OTZ,Kotzebue,USA,BKC,Buckland,USA,234
ELI,Elim,USA,OME,Nome,USA,270
KVL,Kivalina,USA,OTZ,Kotzebue,USA,270
OME,Nome,USA,ELI,Elim,USA,36
OME,Nome,USA,UNK,Unalakleet,USA,234
OME,Nome,USA,WMO,White Mountain,USA,270
OTZ,Kotzebue,USA,KVL,Kivalina,USA,234
OTZ,Kotzebue,USA,WLK,Selawik,USA,504
UNK,Unalakleet,USA,OME,Nome,USA,504
SVA,Savoonga,USA,OME,Nome,USA,616
KPC,Port Clarence,USA,OME,Nome,USA,126
OME,Nome,USA,SMK,St Michael,USA,234
OME,Nome,USA,GAM,Gambell,USA,286
OME,Nome,USA,WBB,Stebbins,USA,270
OTZ,Kotzebue,USA,DRG,Deering,USA,270
WBB,Stebbins,USA,OME,Nome,USA,234
SHG,Shungnak,USA,OBU,Kobuk,USA,270
WLK,Selawik,USA,OTZ,Kotzebue,USA,504
OTZ,Kotzebue,USA,ABL,Ambler,USA,270
ORV,Noorvik,USA,OTZ,Kotzebue,USA,270
OTZ,Kotzebue,USA,ORV,Noorvik,USA,504
OTZ,Kotzebue,USA,WTK,Noatak,USA,504
WAA,Wales,USA,TNC,Tin City,USA,108
WTK,Noatak,USA,OTZ,Kotzebue,USA,234
OME,Nome,USA,SHH,Shishmaref,USA,270
ORV,Noorvik,USA,IAN,Kiana,USA,234
BKC,Buckland,USA,DRG,Deering,USA,234
TNC,Tin City,USA,OME,Nome,USA,108
SHH,Shishmaref,USA,OME,Nome,USA,270
GLV,Golovin,USA,ELI,Elim,USA,270
IAN,Kiana,USA,OTZ,Kotzebue,USA,504
KKA,Koyuk,USA,OME,Nome,USA,234
LUR,Cape Lisburne,USA,PHO,Point Hope,USA,63
OME,Nome,USA,KKA,Koyuk,USA,234
OTZ,Kotzebue,USA,IAN,Kiana,USA,270
OTZ,Kotzebue,USA,PHO,Point Hope,USA,270
PHO,Point Hope,USA,LUR,Cape Lisburne,USA,63
PHO,Point Hope,USA,OTZ,Kotzebue,USA,504
WMO,White Mountain,USA,GLV,Golovin,USA,270
DRG,Deering,USA,BKC,Buckland,USA,270
KTS,Teller Mission,USA,OME,Nome,USA,234
SMK,St Michael,USA,WBB,Stebbins,USA,234
WBB,Stebbins,USA,SMK,St Michael,USA,270
GAM,Gambell,USA,SVA,Savoonga,USA,330
OME,Nome,USA,TLA,Teller,USA,234
SMK,St Michael,USA,UNK,Unalakleet,USA,270
SVA,Savoonga,USA,GAM,Gambell,USA,374
WTK,Noatak,USA,KVL,Kivalina,USA,270
OME,Nome,USA,WAA,Wales,USA,234
SKK,Shaktoolik,USA,UNK,Unalakleet,USA,234
UNK,Unalakleet,USA,SKK,Shaktoolik,USA,234
ELI,Elim,USA,KKA,Koyuk,USA,36
OBU,Kobuk,USA,OTZ,Kotzebue,USA,270
TLA,Teller,USA,KTS,Teller Mission,USA,234
OME,Nome,USA,OTZ,Kotzebue,USA,242
OTZ,Kotzebue,USA,OME,Nome,USA,242
SKK,Shaktoolik,USA,OME,Nome,USA,36
WAA,Wales,USA,KPC,Port Clarence,USA,126
DRG,Deering,USA,OTZ,Kotzebue,USA,144
OBU,Kobuk,USA,OTZ,Kotzebue,USA,144
OME,Nome,USA,WMO,White Mountain,USA,216
TLA,Teller,USA,KTS,Teller Mission,USA,216
ABL,Ambler,USA,SHG,Shungnak,USA,144
BKC,Buckland,USA,DRG,Deering,USA,144
OME,Nome,USA,SHH,Shishmaref,USA,216
SHH,Shishmaref,USA,OME,Nome,USA,216
IAN,Kiana,USA,ORV,Noorvik,USA,216
SHG,Shungnak,USA,OBU,Kobuk,USA,144
KVL,Kivalina,USA,OTZ,Kotzebue,USA,112
OME,Nome,USA,TLA,Teller,USA,216
OTZ,Kotzebue,USA,BKC,Buckland,USA,144
GLV,Golovin,USA,ELI,Elim,USA,216
OTZ,Kotzebue,USA,WLK,Selawik,USA,216
PHO,Point Hope,USA,KVL,Kivalina,USA,112
WAA,Wales,USA,OME,Nome,USA,216
ELI,Elim,USA,OME,Nome,USA,216
KTS,Teller Mission,USA,WAA,Wales,USA,216
OTZ,Kotzebue,USA,WTK,Noatak,USA,392
WLK,Selawik,USA,IAN,Kiana,USA,216
WTK,Noatak,USA,OTZ,Kotzebue,USA,392
OTZ,Kotzebue,USA,PHO,Point Hope,USA,112
OTZ,Kotzebue,USA,ABL,Ambler,USA,144
ORV,Noorvik,USA,OTZ,Kotzebue,USA,216
WMO,White Mountain,USA,GLV,Golovin,USA,216
AET,Allakaket,USA,FAI,Fairbanks,USA,64
FAI,Fairbanks,USA,AET,Allakaket,USA,64
BTT,Bettles,USA,FAI,Fairbanks,USA,368
ARC,Arctic Village,USA,FAI,Fairbanks,USA,184
FAI,Fairbanks,USA,ARC,Arctic Village,USA,184
FAI,Fairbanks,USA,BTT,Bettles,USA,368
ARC,Arctic Village,USA,VEE,Venetie,USA,248
AET,Allakaket,USA,BTT,Bettles,USA,432
BTT,Bettles,USA,AET,Allakaket,USA,432
VEE,Venetie,USA,ARC,Arctic Village,USA,248
AKP,Anaktuvuk Pass,USA,FAI,Fairbanks,USA,368
FAI,Fairbanks,USA,AKP,Anaktuvuk Pass,USA,368
AKP,Anaktuvuk Pass,USA,BTT,Bettles,USA,64
BTT,Bettles,USA,AKP,Anaktuvuk Pass,USA,64
FAI,Fairbanks,USA,KBC,Birch Creek,USA,184
KBC,Birch Creek,USA,FAI,Fairbanks,USA,184
FYU,Fort Yukon,USA,VEE,Venetie,USA,432
VEE,Venetie,USA,FYU,Fort Yukon,USA,432
FYU,Fort Yukon,USA,KBC,Birch Creek,USA,184
KBC,Birch Creek,USA,FYU,Fort Yukon,USA,184
FAI,Fairbanks,USA,FYU,Fort Yukon,USA,248
FYU,Fort Yukon,USA,FAI,Fairbanks,USA,248
EAU,Eau Claire,USA,RHI,Rhinelander,USA,759
RHI,Rhinelander,USA,EAU,Eau Claire,USA,759
ACK,Nantucket,USA,PVD,Providence,USA,3150
PVD,Providence,USA,ACK,Nantucket,USA,3150
BOS,Boston,USA,PVC,Provincetown,USA,2052
PVC,Provincetown,USA,BOS,Boston,USA,2151
ACK,Nantucket,USA,PVC,Provincetown,USA,270
PVC,Provincetown,USA,ACK,Nantucket,USA,270
HYA,Hyannis,USA,MVY,Martha's Vineyard,USA,1737
MVY,Martha's Vineyard,USA,HYA,Hyannis,USA,1575
ACK,Nantucket,USA,MVY,Martha's Vineyard,USA,864
MVY,Martha's Vineyard,USA,ACK,Nantucket,USA,864
BOS,Boston,USA,HYA,Hyannis,USA,1719
HYA,Hyannis,USA,BOS,Boston,USA,1719
EYW,Key West,USA,RSW,Fort Myers,USA,765
RSW,Fort Myers,USA,EYW,Key West,USA,765
ACK,Nantucket,USA,EWB,New Bedford,USA,2349
EWB,New Bedford,USA,ACK,Nantucket,USA,2349
EWB,New Bedford,USA,MVY,Martha's Vineyard,USA,1782
MVY,Martha's Vineyard,USA,EWB,New Bedford,USA,1782
ACK,Nantucket,USA,BOS,Boston,USA,3762
BOS,Boston,USA,ACK,Nantucket,USA,3762
MVY,Martha's Vineyard,USA,PVD,Providence,USA,2232
PVD,Providence,USA,MVY,Martha's Vineyard,USA,2196
STT,St Thomas Island,"Virgin Islands, US",STX,St Croix Island,"Virgin Islands, US",1638
STX,St Croix Island,"Virgin Islands, US",STT,St Thomas Island,"Virgin Islands, US",1638
ACK,Nantucket,USA,HYA,Hyannis,USA,4185
HYA,Hyannis,USA,ACK,Nantucket,USA,4320
BOS,Boston,USA,MVY,Martha's Vineyard,USA,3681
EYW,Key West,USA,FLL,Fort Lauderdale,USA,558
FLL,Fort Lauderdale,USA,EYW,Key West,USA,558
MVY,Martha's Vineyard,USA,BOS,Boston,USA,3681
BDL,Hartford,USA,MIA,Miami,USA,4154
BDL,Hartford,USA,STL,St Louis,USA,11352
BMI,Bloomington-Normal,USA,STL,St Louis,USA,4140
ANC,Anchorage,USA,ORD,Chicago,USA,5456
CID,Cedar Rapids,USA,DFW,Dallas/Fort Worth,USA,1188
ANC,Anchorage,USA,DFW,Dallas/Fort Worth,USA,5456
ATL,Atlanta,USA,ORD,Chicago,USA,13137
AUS,Austin,USA,ORD,Chicago,USA,23349
AZO,Kalamazoo,USA,ORD,Chicago,USA,1540
BOS,Boston,USA,LAX,Los Angeles,USA,6384
BOS,Boston,USA,LGA,New York,USA,88
DBQ,Dubuque,USA,ORD,Chicago,USA,3050
DCA,Washington,USA,MIA,Miami,USA,11610
DFW,Dallas/Fort Worth,USA,CID,Cedar Rapids,USA,1188
ABI,Abilene,USA,DFW,Dallas/Fort Worth,USA,1750
AMA,Amarillo,USA,DFW,Dallas/Fort Worth,USA,132
BDL,Hartford,USA,ORD,Chicago,USA,14835
BHM,Birmingham (US),USA,DFW,Dallas/Fort Worth,USA,7998
BNA,Nashville,USA,STL,St Louis,USA,7550
BWI,Baltimore,USA,MIA,Miami,USA,8442
BWI,Baltimore,USA,STL,St Louis,USA,19221
CID,Cedar Rapids,USA,STL,St Louis,USA,8300
CLE,Cleveland,USA,STL,St Louis,USA,19092
DFW,Dallas/Fort Worth,USA,HOU,Houston,USA,2900
DFW,Dallas/Fort Worth,USA,MCI,Kansas City,USA,39087
DFW,Dallas/Fort Worth,USA,MIA,Miami,USA,5031
DFW,Dallas/Fort Worth,USA,MKE,Milwaukee,USA,4400
BGR,Bangor,USA,BOS,Boston,USA,5846
BNA,Nashville,USA,LAX,Los Angeles,USA,7353
BOS,Boston,USA,BGR,Bangor,USA,5994
BOS,Boston,USA,DFW,Dallas/Fort Worth,USA,4020
BOS,Boston,USA,MCO,Orlando,USA,134
BOS,Boston,USA,MIA,Miami,USA,5456
BOS,Boston,USA,PHL,Philadelphia,USA,6216
BOS,Boston,USA,RDU,Raleigh/Durham,USA,5106
BOS,Boston,USA,RIC,Richmond (US),USA,3071
COU,Columbia (US) MO,USA,STL,St Louis,USA,3828
DCA,Washington,USA,DFW,Dallas/Fort Worth,USA,10736
DEC,Decatur,USA,STL,St Louis,USA,2436
BHM,Birmingham (US),USA,DFW,Dallas/Fort Worth,USA,2697
BMI,Bloomington-Normal,USA,STL,St Louis,USA,3360
BNA,Nashville,USA,ORD,Chicago,USA,7656
BNA,Nashville,USA,ORD,Chicago,USA,3999
DAY,Dayton,USA,DFW,Dallas/Fort Worth,USA,5307
DEN,Denver,USA,LAX,Los Angeles,USA,4154
DFW,Dallas/Fort Worth,USA,DAY,Dayton,USA,5307
DFW,Dallas/Fort Worth,USA,DSM,Des Moines,USA,5220
ABQ,Albuquerque,USA,STL,St Louis,USA,7353
BDL,Hartford,USA,ORD,Chicago,USA,5092
BOS,Boston,USA,CMH,Columbus (US) OH,USA,1980
BOS,Boston,USA,ISP,Long Island Macarthur,USA,3404
BDL,Hartford,USA,DFW,Dallas/Fort Worth,USA,11868
BOS,Boston,USA,EWR,New York,USA,5032
BOS,Boston,USA,FLL,Fort Lauderdale,USA,134
BOS,Boston,USA,MIA,Miami,USA,23343
BOS,Boston,USA,ORD,Chicago,USA,31734
CHA,Chattanooga,USA,ORD,Chicago,USA,250
CLE,Cleveland,USA,MIA,Miami,USA,3999
CLL,College Station,USA,DFW,Dallas/Fort Worth,USA,4500
CLT,Charlotte,USA,DFW,Dallas/Fort Worth,USA,23349
DFW,Dallas/Fort Worth,USA,SGF,Springfield (US) MO,USA,1400
DFW,Dallas/Fort Worth,USA,SLC,Salt Lake City,USA,15867
CLT,Charlotte,USA,ORD,Chicago,USA,1300
DFW,Dallas/Fort Worth,USA,ANC,Anchorage,USA,5456
DFW,Dallas/Fort Worth,USA,BHM,Birmingham (US),USA,7998
DFW,Dallas/Fort Worth,USA,DCA,Washington,USA,10736
BRL,Burlington (US) IA,USA,STL,St Louis,USA,1520
BWI,Baltimore,USA,DFW,Dallas/Fort Worth,USA,22833
CMH,Columbus (US) OH,USA,STL,St Louis,USA,15222
CRP,Corpus Christi,USA,DFW,Dallas/Fort Worth,USA,1364
DFW,Dallas/Fort Worth,USA,ICT,Wichita,USA,4600
DFW,Dallas/Fort Worth,USA,IND,Indianapolis,USA,19350
DFW,Dallas/Fort Worth,USA,LBB,Lubbock,USA,7500
DFW,Dallas/Fort Worth,USA,MAF,Midland/odessa,USA,4400
DFW,Dallas/Fort Worth,USA,OKC,Oklahoma City,USA,200
EWR,New York,USA,MIA,Miami,USA,15562
HNL,Honolulu,USA,SJC,San Jose (US),USA,5456
BOS,Boston,USA,MCO,Orlando,USA,3870
BOS,Boston,USA,SFO,San Francisco,USA,4752
BWI,Baltimore,USA,MIA,Miami,USA,5280
CLE,Cleveland,USA,LGA,New York,USA,3996
CMH,Columbus (US) OH,USA,BOS,Boston,USA,1980
ATL,Atlanta,USA,STL,St Louis,USA,18705
BTR,Baton Rouge,USA,DFW,Dallas/Fort Worth,USA,5280
BWI,Baltimore,USA,DFW,Dallas/Fort Worth,USA,5456
DAY,Dayton,USA,ORD,Chicago,USA,5600
DCA,Washington,USA,MIA,Miami,USA,21824
DFW,Dallas/Fort Worth,USA,BDL,Hartford,USA,11868
DFW,Dallas/Fort Worth,USA,CLL,College Station,USA,4470
DFW,Dallas/Fort Worth,USA,CLT,Charlotte,USA,23349
DFW,Dallas/Fort Worth,USA,SNA,Santa Ana,USA,516
DSM,Des Moines,USA,DFW,Dallas/Fort Worth,USA,5220
DCA,Washington,USA,DFW,Dallas/Fort Worth,USA,26574
DEN,Denver,USA,ORD,Chicago,USA,16512
AMA,Amarillo,USA,DFW,Dallas/Fort Worth,USA,8900
ICT,Wichita,USA,DFW,Dallas/Fort Worth,USA,4600
IND,Indianapolis,USA,DFW,Dallas/Fort Worth,USA,19350
DFW,Dallas/Fort Worth,USA,BHM,Birmingham (US),USA,2697
DFW,Dallas/Fort Worth,USA,BWI,Baltimore,USA,18834
DFW,Dallas/Fort Worth,USA,CRP,Corpus Christi,USA,1364
DFW,Dallas/Fort Worth,USA,JAC,Jackson (US) WY,USA,6160
DFW,Dallas/Fort Worth,USA,LAX,Los Angeles,USA,19221
DFW,Dallas/Fort Worth,USA,MIA,Miami,USA,7068
DFW,Dallas/Fort Worth,USA,OKC,Oklahoma City,USA,44
DFW,Dallas/Fort Worth,USA,ORD,Chicago,USA,6860
DCA,Washington,USA,STL,St Louis,USA,22575
DEN,Denver,USA,DFW,Dallas/Fort Worth,USA,4154
DEN,Denver,USA,DFW,Dallas/Fort Worth,USA,16192
DFW,Dallas/Fort Worth,USA,ABI,Abilene,USA,1750
DFW,Dallas/Fort Worth,USA,AMA,Amarillo,USA,88
DFW,Dallas/Fort Worth,USA,BOS,Boston,USA,4020
DFW,Dallas/Fort Worth,USA,DEN,Denver,USA,4020
DFW,Dallas/Fort Worth,USA,DEN,Denver,USA,16192
DFW,Dallas/Fort Worth,USA,DTW,Detroit,USA,13050
HOU,Houston,USA,DFW,Dallas/Fort Worth,USA,2900
IAD,Washington,USA,LAX,Los Angeles,USA,6156
JFK,New York,USA,STT,St Thomas Island,"Virgin Islands, US",4576
LAS,Las Vegas,USA,ORD,Chicago,USA,10912
LAX,Los Angeles,USA,IAD,Washington,USA,6156
DFW,Dallas/Fort Worth,USA,LGA,New York,USA,33540
DFW,Dallas/Fort Worth,USA,PDX,Portland (US) OR,USA,10032
DFW,Dallas/Fort Worth,USA,SDF,Louisville,USA,7656
DFW,Dallas/Fort Worth,USA,SEA,Seattle,USA,15867
DFW,Dallas/Fort Worth,USA,XNA,Fayetteville (US) AR,USA,2850
DSM,Des Moines,USA,ORD,Chicago,USA,4884
CVG,Cincinnati,USA,ORD,Chicago,USA,1650
DBQ,Dubuque,USA,ORD,Chicago,USA,1364
DCA,Washington,USA,JFK,New York,USA,4773
DEN,Denver,USA,LAX,Los Angeles,USA,11481
ABQ,Albuquerque,USA,DFW,Dallas/Fort Worth,USA,23349
ATL,Atlanta,USA,DFW,Dallas/Fort Worth,USA,10736
BOS,Boston,USA,BWI,Baltimore,USA,3432
BOS,Boston,USA,RDU,Raleigh/Durham,USA,3344
DFW,Dallas/Fort Worth,USA,ELP,El Paso,USA,27606
DFW,Dallas/Fort Worth,USA,EWR,New York,USA,27219
DFW,Dallas/Fort Worth,USA,MEM,Memphis,USA,7743
DFW,Dallas/Fort Worth,USA,MIA,Miami,USA,21824
ANC,Anchorage,USA,STL,St Louis,USA,5456
AUS,Austin,USA,LAX,Los Angeles,USA,11223
AUS,Austin,USA,STL,St Louis,USA,11352
BGR,Bangor,USA,BOS,Boston,USA,2552
BMI,Bloomington-Normal,USA,STL,St Louis,USA,2958
BNA,Nashville,USA,DFW,Dallas/Fort Worth,USA,1364
BNA,Nashville,USA,DFW,Dallas/Fort Worth,USA,11481
BNA,Nashville,USA,ORD,Chicago,USA,1408
BOS,Boston,USA,BGR,Bangor,USA,2376
ALB,Albany (US) NY,USA,ORD,Chicago,USA,2500
BGR,Bangor,USA,LGA,New York,USA,2220
BOS,Boston,USA,STL,St Louis,USA,5280
CID,Cedar Rapids,USA,STL,St Louis,USA,754
DFW,Dallas/Fort Worth,USA,BTR,Baton Rouge,USA,5280
DFW,Dallas/Fort Worth,USA,BWI,Baltimore,USA,5456
DFW,Dallas/Fort Worth,USA,DCA,Washington,USA,26574
DFW,Dallas/Fort Worth,USA,FLL,Fort Lauderdale,USA,23607
DFW,Dallas/Fort Worth,USA,HNL,Honolulu,USA,14136
DFW,Dallas/Fort Worth,USA,HSV,Huntsville,USA,4092
DFW,Dallas/Fort Worth,USA,IAH,Houston,USA,8174
BOS,Boston,USA,DFW,Dallas/Fort Worth,USA,14784
JFK,New York,USA,SJC,San Jose (US),USA,10032
JLN,Joplin,USA,STL,St Louis,USA,3074
LAX,Los Angeles,USA,BOS,Boston,USA,6384
LAX,Los Angeles,USA,DEN,Denver,USA,3618
LAX,Los Angeles,USA,PSP,Palm Springs,USA,1364
ABQ,Albuquerque,USA,ORD,Chicago,USA,11352
ATL,Atlanta,USA,DFW,Dallas/Fort Worth,USA,19221
AUS,Austin,USA,SJC,San Jose (US),USA,10965
BNA,Nashville,USA,ORD,Chicago,USA,3000
BOS,Boston,USA,DFW,Dallas/Fort Worth,USA,16512
DFW,Dallas/Fort Worth,USA,LIT,Little Rock,USA,2552
DFW,Dallas/Fort Worth,USA,OAK,Oakland,USA,19350
ATL,Atlanta,USA,BNA,Nashville,USA,988
ATL,Atlanta,USA,MIA,Miami,USA,15867
AZO,Kalamazoo,USA,ORD,Chicago,USA,4000
BDL,Hartford,USA,RDU,Raleigh/Durham,USA,3256
BNA,Nashville,USA,ATL,Atlanta,USA,988
BNA,Nashville,USA,LGA,New York,USA,2405
LAX,Los Angeles,USA,SAN,San Diego,USA,19410
LAX,Los Angeles,USA,SBA,Santa Barbara,USA,2508
LGA,New York,USA,MCI,Kansas City,USA,6579
LGA,New York,USA,MCO,Orlando,USA,16512
LGA,New York,USA,ORD,Chicago,USA,60114
DFW,Dallas/Fort Worth,USA,SAN,San Diego,USA,35217
DFW,Dallas/Fort Worth,USA,XNA,Fayetteville (US) AR,USA,296
FAT,Fresno,USA,LAX,Los Angeles,USA,5580
GRR,Grand Rapids (US) MI,USA,ORD,Chicago,USA,572
GSP,Greenville (US) SC,USA,ORD,Chicago,USA,3432
HNL,Honolulu,USA,LAX,Los Angeles,USA,21888
IAH,Houston,USA,ORD,Chicago,USA,10266
JAC,Jackson (US) WY,USA,DFW,Dallas/Fort Worth,USA,6160
ATL,Atlanta,USA,DFW,Dallas/Fort Worth,USA,7656
ATL,Atlanta,USA,MIA,Miami,USA,5456
DFW,Dallas/Fort Worth,USA,DTW,Detroit,USA,200
DFW,Dallas/Fort Worth,USA,LIT,Little Rock,USA,5600
DFW,Dallas/Fort Worth,USA,MCO,Orlando,USA,20592
DFW,Dallas/Fort Worth,USA,MDW,Chicago,USA,12180
DFW,Dallas/Fort Worth,USA,SGF,Springfield (US) MO,USA,1320
DFW,Dallas/Fort Worth,USA,SJC,San Jose (US),USA,19092
DFW,Dallas/Fort Worth,USA,TUS,Tucson,USA,27219
DFW,Dallas/Fort Worth,USA,TYR,Tyler,USA,6360
DFW,Dallas/Fort Worth,USA,XNA,Fayetteville (US) AR,USA,6160
BWI,Baltimore,USA,BOS,Boston,USA,3432
CLE,Cleveland,USA,ORD,Chicago,USA,8550
CLT,Charlotte,USA,ORD,Chicago,USA,2552
CLT,Charlotte,USA,STL,St Louis,USA,1500
CMH,Columbus (US) OH,USA,LGA,New York,USA,3108
BOS,Boston,USA,CMH,Columbus (US) OH,USA,1591
BOS,Boston,USA,JFK,New York,USA,8029
BOS,Boston,USA,LAX,Los Angeles,USA,6160
BOS,Boston,USA,SEA,Seattle,USA,4154
BWI,Baltimore,USA,ORD,Chicago,USA,12513
CID,Cedar Rapids,USA,STL,St Louis,USA,1320
CLT,Charlotte,USA,MIA,Miami,USA,7869
CMH,Columbus (US) OH,USA,DFW,Dallas/Fort Worth,USA,15351
CMH,Columbus (US) OH,USA,ORD,Chicago,USA,5060
COS,Colorado Springs,USA,STL,St Louis,USA,7353
ABI,Abilene,USA,DFW,Dallas/Fort Worth,USA,3000
BNA,Nashville,USA,DFW,Dallas/Fort Worth,USA,10701
LBB,Lubbock,USA,DFW,Dallas/Fort Worth,USA,7500
LGA,New York,USA,BOS,Boston,USA,44
LGA,New York,USA,RDU,Raleigh/Durham,USA,9065
MAF,Midland/odessa,USA,DFW,Dallas/Fort Worth,USA,4400
MCI,Kansas City,USA,ORD,Chicago,USA,7772
BOS,Boston,USA,ORF,Norfolk,USA,3441
BOS,Boston,USA,SFO,San Francisco,USA,4740
CMH,Columbus (US) OH,USA,MIA,Miami,USA,200
CRP,Corpus Christi,USA,DFW,Dallas/Fort Worth,USA,2170
BOS,Boston,USA,LGA,New York,USA,10841
BOS,Boston,USA,SJC,San Jose (US),USA,10032
BUF,Buffalo,USA,ORD,Chicago,USA,9300
CID,Cedar Rapids,USA,DFW,Dallas/Fort Worth,USA,3050
CMH,Columbus (US) OH,USA,ORD,Chicago,USA,10150
DFW,Dallas/Fort Worth,USA,ORD,Chicago,USA,58050
DFW,Dallas/Fort Worth,USA,PIT,Pittsburgh,USA,11997
DFW,Dallas/Fort Worth,USA,SEA,Seattle,USA,3484
DFW,Dallas/Fort Worth,USA,STL,St Louis,USA,34314
DFW,Dallas/Fort Worth,USA,TUL,Tulsa,USA,5456
DTW,Detroit,USA,DFW,Dallas/Fort Worth,USA,13050
MCI,Kansas City,USA,DFW,Dallas/Fort Worth,USA,39087
MCI,Kansas City,USA,LGA,New York,USA,6579
MCI,Kansas City,USA,ORD,Chicago,USA,15738
MCO,Orlando,USA,LGA,New York,USA,20382
MEM,Memphis,USA,ORD,Chicago,USA,2464
MIA,Miami,USA,BDL,Hartford,USA,4154
HPN,Westchester County,USA,ORD,Chicago,USA,14964
IAD,Washington,USA,ORD,Chicago,USA,5060
JAX,Jacksonville (US) FL,USA,STL,St Louis,USA,4092
ABI,Abilene,USA,DFW,Dallas/Fort Worth,USA,1980
EWR,New York,USA,LAX,Los Angeles,USA,10736
EWR,New York,USA,ORD,Chicago,USA,3999
LAS,Las Vegas,USA,SJC,San Jose (US),USA,11868
LAX,Los Angeles,USA,DFW,Dallas/Fort Worth,USA,18576
LAX,Los Angeles,USA,FAT,Fresno,USA,5580
LAX,Los Angeles,USA,HNL,Honolulu,USA,21888
MIA,Miami,USA,DCA,Washington,USA,11610
MIA,Miami,USA,DFW,Dallas/Fort Worth,USA,5031
MIA,Miami,USA,EWR,New York,USA,15562
MIA,Miami,USA,RDU,Raleigh/Durham,USA,3999
AUS,Austin,USA,HOU,Houston,USA,6837
BNA,Nashville,USA,LGA,New York,USA,6837
BNA,Nashville,USA,MIA,Miami,USA,3999
BOS,Boston,USA,LAS,Las Vegas,USA,3696
BOS,Boston,USA,SEA,Seattle,USA,5104
DFW,Dallas/Fort Worth,USA,OKC,Oklahoma City,USA,15351
DFW,Dallas/Fort Worth,USA,OMA,Omaha,USA,4959
DFW,Dallas/Fort Worth,USA,OMA,Omaha,USA,7998
DFW,Dallas/Fort Worth,USA,SDF,Louisville,USA,1550
DFW,Dallas/Fort Worth,USA,TUL,Tulsa,USA,264
DFW,Dallas/Fort Worth,USA,TYS,Knoxville,USA,1250
LAF,Lafayette (US) IN,USA,STL,St Louis,USA,1520
DTW,Detroit,USA,ORD,Chicago,USA,3618
ELP,El Paso,USA,DFW,Dallas/Fort Worth,USA,27606
EWR,New York,USA,BOS,Boston,USA,5180
EWR,New York,USA,DFW,Dallas/Fort Worth,USA,27219
FLL,Fort Lauderdale,USA,BOS,Boston,USA,134
GRB,Green Bay,USA,ORD,Chicago,USA,1364
AUS,Austin,USA,DFW,Dallas/Fort Worth,USA,50955
BNA,Nashville,USA,STL,St Louis,USA,2728
BOS,Boston,USA,BWI,Baltimore,USA,5069
BOS,Boston,USA,DCA,Washington,USA,7289
DFW,Dallas/Fort Worth,USA,ABQ,Albuquerque,USA,23349
DFW,Dallas/Fort Worth,USA,ATL,Atlanta,USA,10736
DFW,Dallas/Fort Worth,USA,DSM,Des Moines,USA,3990
DFW,Dallas/Fort Worth,USA,FWA,Fort Wayne,USA,1550
DFW,Dallas/Fort Worth,USA,IAH,Houston,USA,129
DAY,Dayton,USA,STL,St Louis,USA,7450
DCA,Washington,USA,RDU,Raleigh/Durham,USA,6956
CMH,Columbus (US) OH,USA,BOS,Boston,USA,1591
